Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Si (BPR),Si (Wacker),Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle                
2020,1,15,21,0,17.7,0,0,0,1,0,0,0,0,97.31,-9999,0,0,111.9255362,nan,nan                
2020,1,15,22,0,17.3,0,0,0,0,0,0,0,0,99.02,-9999,0,0,108.4671762,nan,nan                
2020,1,15,23,0,17,0,0,0,0,0,0,0,0,100,-9999,0,0,107.8826305,nan,nan                
2020,1,16,0,0,16.7,0,0,0,0,0,0,0,0,100,-9999,0,0,108.8156249,nan,nan                
2020,1,16,1,0,18,0,0,0,0,0,0,0,0,94.49,-9999,0,0,110.9237057,nan,nan                
2020,1,16,2,0,21.1,57,473,146,0,57,473,0,146,78.66,79.19,1.02417942,1.024100049,114.2881813,34.0503786,90                
2020,1,16,3,0,25.1,92,719,383,0,92,719,0,383,58.3,66.1,1.008135821,1.006679585,119.3380175,63.04627914,90                
2020,1,16,4,0,27.3,114,831,605,0,114,831,0,605,49.74,53.77,0.998386507,0.996716011,126.9874534,47.46887007,90                
2020,1,16,5,0,28.6,127,886,776,0,127,886,0,776,46.42,42.95,0.993372635,0.991624768,138.9174428,31.45690083,90                
2020,1,16,6,0,29.6,151,884,874,0,151,884,0,874,44.2,35.1,0.991616531,0.989949048,157.4263192,15.09535612,90                
2020,1,16,7,0,30.3,151,897,908,0,151,897,0,908,42.8,32.44,0.990701423,0.989025944,182.2900051,1.454676739,270                
2020,1,16,8,0,30.5,145,886,861,0,145,886,0,861,42.58,36.15,0.9922778,0.990486987,206.3825773,17.98468543,270                
2020,1,16,9,0,30.3,133,855,741,0,133,855,0,741,43.46,44.67,0.995944653,0.993996554,223.6218634,34.29136273,270                
2020,1,16,10,0,29.5,119,781,557,0,119,781,0,557,45.77,55.83,1.002596325,1.000576578,234.6550118,50.2265923,270                
2020,1,16,11,0,27.9,96,642,333,0,96,642,0,333,52.96,68.33,1.013277521,1.011632394,241.7658559,65.71970476,270                
2020,1,16,12,0,24.3,51,348,103,0,51,348,0,103,71.94,81.51,1.029370994,1.029573062,246.4844142,25.00617064,270                
2020,1,16,13,0,22.8,0,0,0,0,0,0,0,0,79.05,-9999,0,0,249.6246046,nan,nan                
2020,1,16,14,0,22.1,0,0,0,0,0,0,0,0,83.89,-9999,0,0,251.5528106,nan,nan                
2020,1,16,15,0,21.4,0,0,0,0,0,0,0,0,88.92,-9999,0,0,252.2945406,nan,nan                
2020,1,16,16,0,20.7,0,0,0,0,0,0,0,0,93.39,-9999,0,0,251.4092819,nan,nan                
2020,1,16,17,0,20.1,0,0,0,0,0,0,0,0,97.14,-9999,0,0,247.2181549,nan,nan                
2020,1,16,18,0,19.5,0,0,0,0,0,0,0,0,100,-9999,0,0,232.3559356,nan,nan                
2020,1,16,19,0,19.1,0,0,0,0,0,0,0,0,100,-9999,0,0,172.8558017,nan,nan                
2020,1,16,20,0,18.8,0,0,0,0,0,0,0,0,100,-9999,0,0,123.4314968,nan,nan                
2020,1,16,21,0,18.7,0,0,0,0,0,0,0,0,100,-9999,0,0,111.6088465,nan,nan                
2020,1,16,22,0,18.5,0,0,0,0,0,0,0,0,100,-9999,0,0,108.2125923,nan,nan                
2020,1,16,23,0,18.2,0,0,0,0,0,0,0,0,100,-9999,0,0,107.6616881,nan,nan                
2020,1,17,0,0,18,0,0,0,0,0,0,0,0,100,-9999,0,0,108.6106763,nan,nan                
2020,1,17,1,0,19.4,0,0,0,0,0,0,0,0,100,-9999,0,0,110.7223958,nan,nan                
2020,1,17,2,0,22.7,61,412,138,0,61,412,0,138,84.73,79.21,1.027402096,1.026971797,114.0800605,33.8825966,90                
2020,1,17,3,0,25.9,90,704,376,0,90,704,0,376,69.94,66.09,1.011301003,1.009172591,119.1128481,63.09432918,90                
2020,1,17,4,0,28,100,841,597,0,100,841,0,597,59.76,53.73,1.001426807,0.998913328,126.7358066,47.52542782,90                
2020,1,17,5,0,29.5,103,912,771,0,103,912,0,771,53.87,42.87,0.995857117,0.993270751,138.6394329,31.5249863,90                
2020,1,17,6,0,30.5,119,918,872,0,119,918,0,872,50.93,34.95,0.993865884,0.991372826,157.1646666,15.17696152,90                
2020,1,17,7,0,31.2,126,917,902,0,126,917,0,902,49.42,32.24,0.99358079,0.991078897,182.1555491,1.359135985,270                
2020,1,17,8,0,31.3,122,909,858,3,416,161,0,547,49.32,35.94,1.0170746,1.012692625,206.4143061,17.87654017,270                
2020,1,17,9,0,31.1,124,855,734,3,292,450,0,613,49.74,44.48,1.008638938,1.005156315,223.7413012,34.1733359,270                
2020,1,17,10,0,30.3,111,785,554,3,213,457,0,470,52,55.66,1.013547076,1.010211334,234.8039899,50.1021101,270                
2020,1,17,11,0,28.6,88,660,333,0,88,660,0,333,58.58,68.18,1.01505769,1.012663513,241.9244915,65.59228408,270                
2020,1,17,12,0,25.8,49,362,103,3,51,251,3,88,72.91,81.38,1.029456364,1.026013055,246.6497566,25.40934244,270                
2020,1,17,13,0,24.4,0,0,0,0,0,0,0,0,81.46,-9999,0,0,249.8006319,nan,nan                
2020,1,17,14,0,23.4,0,0,0,0,0,0,0,0,88.97,-9999,0,0,251.7481567,nan,nan                
2020,1,17,15,0,22.7,0,0,0,0,0,0,0,0,94.44,-9999,0,0,252.5244094,nan,nan                
2020,1,17,16,0,22.3,0,0,0,0,0,0,0,0,97.88,-9999,0,0,251.7030065,nan,nan                
2020,1,17,17,0,22,0,0,0,0,0,0,0,0,99.95,-9999,0,0,247.6433271,nan,nan                
2020,1,17,18,0,22,0,0,0,1,0,0,0,0,100,-9999,0,0,233.0897167,nan,nan                
2020,1,17,19,0,22,0,0,0,1,0,0,0,0,100,-9999,0,0,173.1776279,nan,nan                
2020,1,17,20,0,21.9,0,0,0,0,0,0,0,0,100,-9999,0,0,123.0057909,nan,nan                
2020,1,17,21,0,21.6,0,0,0,0,0,0,0,0,100,-9999,0,0,111.2765494,nan,nan                
2020,1,17,22,0,21.4,0,0,0,0,0,0,0,0,100,-9999,0,0,107.9476067,nan,nan                
2020,1,17,23,0,21.3,0,0,0,0,0,0,0,0,100,-9999,0,0,107.4327554,nan,nan                
2020,1,18,0,0,21.2,0,0,0,1,0,0,0,0,100,-9999,0,0,108.3990028,nan,nan                
2020,1,18,1,0,22.4,0,0,0,1,0,0,0,0,98.04,-9999,0,0,110.5150437,nan,nan                
2020,1,18,2,0,24.4,59,404,135,3,68,19,3,71,89.91,79.23,1.029756423,1.023750107,113.8662353,33.73171754,90                
2020,1,18,3,0,26.6,101,644,362,1,101,644,0,362,78.64,66.09,1.015312988,1.012609705,118.8821007,63.13819597,90                
2020,1,18,4,0,29,127,758,576,1,127,758,0,576,65.32,53.69,1.005976412,1.003056431,126.4786532,47.57788487,90                
2020,1,18,5,0,30.4,136,831,746,3,171,3,0,173,58.15,42.78,1.073476676,1.066805813,138.356369,31.58916133,90                
2020,1,18,6,0,30.9,230,719,820,3,73,0,0,73,56.01,34.81,1.113720537,1.103765311,156.9002807,15.25495565,90                
2020,1,18,7,0,30.6,220,750,856,3,75,0,0,75,57.68,32.04,1.11762726,1.107454433,182.0246634,1.266814639,270                
2020,1,18,8,0,30.4,199,762,818,3,276,16,0,289,59.04,35.73,1.044068664,1.037986091,206.4552784,17.77116815,270                
2020,1,18,9,0,29.7,150,791,716,3,62,0,0,62,61.91,44.29,1.108647485,1.098703584,223.8707714,34.057635,270                
2020,1,18,10,0,28.7,123,741,543,3,53,0,0,53,65.9,55.49,1.107810181,1.098298254,234.9619168,49.97955767,270                
2020,1,18,11,0,27.1,93,629,328,3,159,123,0,205,73.24,68.04,1.027028546,1.022149298,242.090999,65.46648446,270                
2020,1,18,12,0,25,53,323,102,3,54,176,3,81,84.92,81.25,1.027402846,1.022407199,246.8222708,25.81127062,270                
2020,1,18,13,0,23.9,0,0,0,3,0,0,0,0,91.84,-9999,0,0,249.9835169,nan,nan                
2020,1,18,14,0,23.3,0,0,0,3,0,0,0,0,95.49,-9999,0,0,251.9504227,nan,nan                
2020,1,18,15,0,22.9,0,0,0,3,0,0,0,0,97.3,-9999,0,0,252.7616967,nan,nan                
2020,1,18,16,0,22.6,0,0,0,3,0,0,0,0,98.13,-9999,0,0,252.0053024,nan,nan                
2020,1,18,17,0,22.3,0,0,0,1,0,0,0,0,99.07,-9999,0,0,248.0795772,nan,nan                
2020,1,18,18,0,22.1,0,0,0,3,0,0,0,0,99.36,-9999,0,0,233.8421728,nan,nan                
2020,1,18,19,0,21.9,0,0,0,3,0,0,0,0,99.47,-9999,0,0,173.4933737,nan,nan                
2020,1,18,20,0,21.7,0,0,0,3,0,0,0,0,99.69,-9999,0,0,122.5502099,nan,nan                
2020,1,18,21,0,21.5,0,0,0,3,0,0,0,0,99.87,-9999,0,0,110.9286563,nan,nan                
2020,1,18,22,0,21.4,0,0,0,3,0,0,0,0,99.58,-9999,0,0,107.6723102,nan,nan                
2020,1,18,23,0,21.2,0,0,0,3,0,0,0,0,100,-9999,0,0,107.1959328,nan,nan                
