Datetime,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle                ,Cloud_Effect_Ratio,DNI_DHI_Ratio,Temperature_Category
2020-04-20 07:00:00,2020,4,20,7,0,39.7,114,931,1043,3,475,347,0,822,26.95,3.9,274.8364494,3.889392633,270                ,0.788111217641419,0.7305263157894737,Hot
2020-04-20 08:00:00,2020,4,20,8,0,40.0,116,914,982,0,116,914,0,982,26.06,18.59,272.8841917,18.56274395,270                ,1.0,7.879310344827586,Hot
2020-04-20 09:00:00,2020,4,20,9,0,39.6,129,850,840,0,129,850,0,840,26.47,33.26,274.0574535,33.19308425,270                ,1.0,6.589147286821706,Hot
2020-04-20 10:00:00,2020,4,20,10,0,38.6,118,787,646,0,118,787,0,646,27.78,47.91,275.6075294,47.76810496,270                ,1.0,6.669491525423729,Hot
2020-04-20 11:00:00,2020,4,20,11,0,36.8,99,676,411,3,99,676,5,411,30.8,62.5,277.4401,62.30238799,270                ,1.0,6.828282828282828,Hot
2020-04-20 12:00:00,2020,4,20,12,0,34.5,64,444,164,0,64,444,0,164,35.79,77.01,279.6295798,39.73737184,270                ,1.0,6.9375,Warm
2020-04-20 13:00:00,2020,4,20,13,0,32.3,0,0,0,0,0,0,0,0,42.55,,282.3436501,,nan                ,,,Warm
2020-04-20 14:00:00,2020,4,20,14,0,30.8,0,0,0,0,0,0,0,0,49.13,,285.8872291,,nan                ,,,Warm
2020-04-20 15:00:00,2020,4,20,15,0,29.5,0,0,0,0,0,0,0,0,56.34,,290.8369778,,nan                ,,,Warm
2020-04-20 16:00:00,2020,4,20,16,0,28.3,0,0,0,0,0,0,0,0,64.36,,298.3793436,,nan                ,,,Warm
2020-04-20 17:00:00,2020,4,20,17,0,27.2,0,0,0,0,0,0,0,0,72.44,,311.1538884,,nan                ,,,Warm
2020-04-20 18:00:00,2020,4,20,18,0,26.3,0,0,0,0,0,0,0,0,79.68,,334.4822269,,nan                ,,,Warm
2020-04-20 19:00:00,2020,4,20,19,0,25.5,0,0,0,0,0,0,0,0,86.14,,9.810094703,,nan                ,,,Warm
2020-04-20 20:00:00,2020,4,20,20,0,25.0,0,0,0,0,0,0,0,0,90.7,,39.62357286,,nan                ,,,Cool
2020-04-20 21:00:00,2020,4,20,21,0,24.6,0,0,0,0,0,0,0,0,93.95,,56.47843029,,nan                ,,,Cool
2020-04-20 22:00:00,2020,4,20,22,0,24.4,0,0,0,0,0,0,0,0,95.54,,65.97074006,,nan                ,,,Cool
2020-04-20 23:00:00,2020,4,20,23,0,24.2,0,0,0,0,0,0,0,0,96.79,,71.90390953,,nan                ,,,Cool
2020-04-21 00:00:00,2020,4,21,0,0,24.2,0,0,0,8,0,0,0,0,96.58,,75.98479877,,nan                ,,,Cool
2020-04-21 01:00:00,2020,4,21,1,0,26.2,42,216,65,0,42,216,0,65,83.65,83.67,79.0072541,16.70929158,90                ,1.0,5.142857142857143,Warm
2020-04-21 02:00:00,2020,4,21,2,0,29.4,82,625,303,0,82,625,0,303,61.11,69.27,81.37200885,69.04559494,90                ,1.0,7.621951219512195,Warm
2020-04-21 03:00:00,2020,4,21,3,0,32.8,100,788,555,0,100,788,0,555,42.27,54.71,83.28914944,54.51978455,90                ,1.0,7.88,Warm
2020-04-21 04:00:00,2020,4,21,4,0,35.6,112,867,775,0,112,867,0,775,31.94,40.09,84.84705062,39.97181792,90                ,1.0,7.741071428571429,Hot
2020-04-21 05:00:00,2020,4,21,5,0,37.8,119,907,938,0,119,907,0,938,26.18,25.43,85.96197968,25.37634453,90                ,1.0,7.621848739495798,Hot
2020-04-21 06:00:00,2020,4,21,6,0,39.6,120,931,1035,0,120,931,0,1035,22.54,10.77,85.55051297,10.73325979,90                ,1.0,7.758333333333334,Hot
2020-04-21 07:00:00,2020,4,21,7,0,40.6,122,932,1051,0,122,932,0,1051,20.75,3.99,279.65858,3.933956844,270                ,1.0,7.639344262295082,Hot
2020-04-21 08:00:00,2020,4,21,8,0,41.1,121,916,989,0,121,916,0,989,20.0,18.63,273.9488437,18.5899724,270                ,1.0,7.570247933884297,Hot
2020-04-21 09:00:00,2020,4,21,9,0,41.0,134,852,845,0,134,852,0,845,20.11,33.29,274.6792111,33.2043498,270                ,1.0,6.358208955223881,Hot
2020-04-21 10:00:00,2020,4,21,10,0,40.2,124,779,646,0,124,779,0,646,21.32,47.93,276.0682603,47.76581564,270                ,1.0,6.282258064516129,Hot
2020-04-21 11:00:00,2020,4,21,11,0,38.7,106,652,407,0,106,652,0,407,23.97,62.51,277.8260178,62.28977614,270                ,1.0,6.150943396226415,Hot
2020-04-21 12:00:00,2020,4,21,12,0,36.4,72,394,160,0,72,394,0,160,28.97,77.01,279.980828,39.82618055,270                ,1.0,5.472222222222222,Hot
2020-04-21 13:00:00,2020,4,21,13,0,34.0,0,0,0,0,0,0,0,0,36.55,,282.6852603,,nan                ,,,Warm
2020-04-21 14:00:00,2020,4,21,14,0,32.1,0,0,0,0,0,0,0,0,45.24,,286.2396566,,nan                ,,,Warm
2020-04-21 15:00:00,2020,4,21,15,0,30.2,0,0,0,0,0,0,0,0,55.27,,291.2212368,,nan                ,,,Warm
2020-04-21 16:00:00,2020,4,21,16,0,29.0,0,0,0,0,0,0,0,0,62.24,,298.8183645,,nan                ,,,Warm
2020-04-21 17:00:00,2020,4,21,17,0,28.3,0,0,0,0,0,0,0,0,66.97,,311.6548841,,nan                ,,,Warm
2020-04-21 18:00:00,2020,4,21,18,0,27.6,0,0,0,0,0,0,0,0,71.74,,334.9148081,,nan                ,,,Warm
2020-04-21 19:00:00,2020,4,21,19,0,27.0,0,0,0,3,0,0,0,0,76.04,,9.785227303,,nan                ,,,Warm
2020-04-21 20:00:00,2020,4,21,20,0,26.5,0,0,0,0,0,0,0,0,79.65,,39.26895863,,nan                ,,,Warm
2020-04-21 21:00:00,2020,4,21,21,0,25.9,0,0,0,0,0,0,0,0,83.4,,56.09088196,,nan                ,,,Warm
2020-04-21 22:00:00,2020,4,21,22,0,25.5,0,0,0,1,0,0,0,0,85.92,,65.61357353,,nan                ,,,Warm
2020-04-21 23:00:00,2020,4,21,23,0,25.3,0,0,0,8,0,0,0,0,87.2,,71.57279454,,nan                ,,,Warm
2020-04-22 00:00:00,2020,4,22,0,0,25.1,0,0,0,1,0,0,0,0,88.51,,75.66504282,,nan                ,,,Warm
2020-04-22 01:00:00,2020,4,22,1,0,26.9,39,234,66,8,36,220,3,61,77.23,83.57,78.68231779,17.02998326,90                ,0.9242424242424242,6.111111111111111,Warm
2020-04-22 02:00:00,2020,4,22,2,0,30.1,84,607,300,8,114,406,0,258,55.97,69.17,81.0218579,68.93410047,90                ,0.86,3.56140350877193,Warm
2020-04-22 03:00:00,2020,4,22,3,0,33.3,107,761,548,1,107,761,0,548,41.74,54.63,82.88382109,54.41687341,90                ,1.0,7.11214953271028,Warm
2020-04-22 04:00:00,2020,4,22,4,0,36.0,123,837,763,3,239,610,3,706,33.5,40.02,84.3291142,39.88077261,90                ,0.9252948885976409,2.5523012552301254,Hot
2020-04-22 05:00:00,2020,4,22,5,0,38.2,133,876,925,7,372,476,0,802,27.97,25.38,85.17968,25.2998411,90                ,0.867027027027027,1.2795698924731183,Hot
2020-04-22 06:00:00,2020,4,22,6,0,40.0,138,895,1018,7,439,439,0,870,24.12,10.74,83.7362458,10.67321115,90                ,0.8546168958742633,1.0,Hot
2020-04-22 07:00:00,2020,4,22,7,0,41.1,142,895,1034,8,453,469,0,921,22.0,4.1,284.2060572,3.976623688,270                ,0.8907156673114119,1.0353200883002207,Hot
2020-04-22 08:00:00,2020,4,22,8,0,41.5,142,875,971,8,381,545,0,897,21.15,18.68,274.9979168,18.61547271,270                ,0.9237899073120495,1.4304461942257218,Hot
2020-04-22 09:00:00,2020,4,22,9,0,41.3,144,824,833,8,302,556,0,767,21.27,33.33,275.2937249,33.2140435,270                ,0.9207683073229291,1.8410596026490067,Hot
2020-04-22 10:00:00,2020,4,22,10,0,40.6,133,755,638,8,187,625,0,606,22.12,47.95,276.5240554,47.76208049,270                ,0.9498432601880877,3.342245989304813,Hot
2020-04-22 11:00:00,2020,4,22,11,0,39.1,112,632,403,8,118,584,0,387,24.53,62.52,278.2079303,62.27580228,270                ,0.9602977667493796,4.9491525423728815,Hot
2020-04-22 12:00:00,2020,4,22,12,0,36.9,73,380,159,8,73,380,5,159,29.39,77.0,280.3284314,39.92144281,270                ,1.0,5.205479452054795,Hot
2020-04-22 13:00:00,2020,4,22,13,0,34.6,0,0,0,7,0,0,0,0,37.03,,283.0232226,,nan                ,,,Warm
2020-04-22 14:00:00,2020,4,22,14,0,32.8,0,0,0,7,0,0,0,0,45.83,,286.5880683,,nan                ,,,Warm
2020-04-22 15:00:00,2020,4,22,15,0,31.2,0,0,0,7,0,0,0,0,54.75,,291.6005607,,nan                ,,,Warm
2020-04-22 16:00:00,2020,4,22,16,0,30.1,0,0,0,7,0,0,0,0,61.11,,299.2504334,,nan                ,,,Warm
2020-04-22 17:00:00,2020,4,22,17,0,29.3,0,0,0,8,0,0,0,0,65.63,,312.1446279,,nan                ,,,Warm
2020-04-22 18:00:00,2020,4,22,18,0,28.8,0,0,0,8,0,0,0,0,68.65,,335.3314566,,nan                ,,,Warm
2020-04-22 19:00:00,2020,4,22,19,0,28.4,0,0,0,7,0,0,0,0,71.02,,9.757684075,,nan                ,,,Warm
2020-04-22 20:00:00,2020,4,22,20,0,27.9,0,0,0,7,0,0,0,0,73.51,,38.92161034,,nan                ,,,Warm
2020-04-22 21:00:00,2020,4,22,21,0,27.5,0,0,0,7,0,0,0,0,75.53,,55.709343,,nan                ,,,Warm
2020-04-22 22:00:00,2020,4,22,22,0,27.1,0,0,0,7,0,0,0,0,77.6,,65.26079362,,nan                ,,,Warm
2020-04-22 23:00:00,2020,4,22,23,0,26.8,0,0,0,8,0,0,0,0,79.37,,71.24515529,,nan                ,,,Warm
2020-04-23 00:00:00,2020,4,23,0,0,26.6,0,0,0,3,0,0,0,0,80.96,,75.34830119,,nan                ,,,Warm
2020-04-23 01:00:00,2020,4,23,1,0,28.7,42,188,63,4,39,102,3,50,70.42,83.47,78.36021082,17.34554904,90                ,0.7936507936507936,2.6153846153846154,Warm
2020-04-23 02:00:00,2020,4,23,2,0,31.7,98,528,287,3,130,296,0,236,55.3,69.08,80.67456173,68.8250166,90                ,0.8222996515679443,2.276923076923077,Warm
2020-04-23 03:00:00,2020,4,23,3,0,34.5,129,686,527,3,211,435,0,464,44.56,54.55,82.48159252,54.31635838,90                ,0.8804554079696395,2.061611374407583,Warm
2020-04-23 04:00:00,2020,4,23,4,0,37.0,148,772,740,3,275,509,0,665,36.77,39.96,83.81484576,39.79206333,90                ,0.8986486486486487,1.8509090909090908,Hot
2020-04-23 05:00:00,2020,4,23,5,0,39.1,163,814,898,3,376,446,0,779,31.11,25.33,84.40231381,25.22557035,90                ,0.8674832962138085,1.1861702127659575,Hot
2020-04-23 06:00:00,2020,4,23,6,0,40.5,183,818,987,3,438,435,3,866,27.89,10.72,81.93311109,10.61525431,90                ,0.8774062816616008,0.9931506849315068,Hot
2020-04-23 07:00:00,2020,4,23,7,0,41.3,192,811,1000,0,192,811,0,1000,26.21,4.23,288.4530294,4.017364236,270                ,1.0,4.223958333333333,Hot
2020-04-23 08:00:00,2020,4,23,8,0,41.4,197,783,938,0,197,783,0,938,25.75,18.74,276.030931,18.63921951,270                ,1.0,3.9746192893401013,Hot
2020-04-23 09:00:00,2020,4,23,9,0,40.9,182,749,808,0,182,749,0,808,26.4,33.36,275.9008299,33.22214303,270                ,1.0,4.115384615384615,Hot
2020-04-23 10:00:00,2020,4,23,10,0,39.6,171,663,615,8,205,572,0,588,28.68,47.97,276.9747985,47.75687962,270                ,0.9560975609756097,2.790243902439024,Hot
2020-04-23 11:00:00,2020,4,23,11,0,38.1,140,532,385,8,145,478,0,366,31.9,62.53,278.5857358,62.2604483,270                ,0.9506493506493506,3.296551724137931,Hot
2020-04-23 12:00:00,2020,4,23,12,0,36.3,88,268,148,8,88,268,5,148,36.56,76.99,280.6722918,40.02330117,270                ,1.0,3.0454545454545454,Hot
2020-04-23 13:00:00,2020,4,23,13,0,34.6,0,0,0,7,0,0,0,0,42.28,,283.3574359,,nan                ,,,Warm
2020-04-23 14:00:00,2020,4,23,14,0,33.2,0,0,0,3,0,0,0,0,48.52,,286.9323555,,nan                ,,,Warm
2020-04-23 15:00:00,2020,4,23,15,0,32.0,0,0,0,7,0,0,0,0,54.78,,291.9748308,,nan                ,,,Warm
2020-04-23 16:00:00,2020,4,23,16,0,31.0,0,0,0,3,0,0,0,0,60.41,,299.675434,,nan                ,,,Warm
2020-04-23 17:00:00,2020,4,23,17,0,30.3,0,0,0,3,0,0,0,0,64.85,,312.6231069,,nan                ,,,Warm
2020-04-23 18:00:00,2020,4,23,18,0,29.6,0,0,0,0,0,0,0,0,69.12,,335.7325764,,nan                ,,,Warm
2020-04-23 19:00:00,2020,4,23,19,0,29.1,0,0,0,0,0,0,0,0,72.57,,9.727521078,,nan                ,,,Warm
2020-04-23 20:00:00,2020,4,23,20,0,28.7,0,0,0,0,0,0,0,0,75.4,,38.58129832,,nan                ,,,Warm
2020-04-23 21:00:00,2020,4,23,21,0,28.4,0,0,0,1,0,0,0,0,77.65,,55.33375577,,nan                ,,,Warm
2020-04-23 22:00:00,2020,4,23,22,0,28.2,0,0,0,3,0,0,0,0,79.27,,64.91242316,,nan                ,,,Warm
2020-04-23 23:00:00,2020,4,23,23,0,28.0,0,0,0,8,0,0,0,0,80.84,,70.92104766,,nan                ,,,Warm
2020-04-24 00:00:00,2020,4,24,0,0,27.8,0,0,0,8,0,0,0,0,82.71,,75.03464926,,nan                ,,,Warm
2020-04-24 01:00:00,2020,4,24,1,0,28.6,41,186,63,7,39,135,3,55,78.7,83.37,78.04102752,17.65577725,90                ,0.873015873015873,3.4615384615384617,Warm
2020-04-24 02:00:00,2020,4,24,2,0,30.4,95,535,286,7,128,317,0,241,67.3,69.0,80.33024148,68.71839356,90                ,0.8426573426573427,2.4765625,Warm
2020-04-24 03:00:00,2020,4,24,3,0,32.7,122,698,527,7,221,401,0,453,54.13,54.48,82.08263293,54.21828464,90                ,0.8595825426944972,1.8144796380090498,Warm
2020-04-24 04:00:00,2020,4,24,4,0,35.1,139,781,738,7,295,454,0,643,43.69,39.9,83.30452389,39.70573009,90                ,0.8712737127371274,1.5389830508474576,Hot
2020-04-24 05:00:00,2020,4,24,5,0,37.1,152,823,896,7,363,514,0,828,36.69,25.29,83.6305375,25.1535672,90                ,0.9241071428571429,1.415977961432507,Hot
2020-04-24 06:00:00,2020,4,24,6,0,38.7,223,757,966,7,442,392,0,827,31.92,10.71,80.14598613,10.55941951,90                ,0.8561076604554866,0.8868778280542986,Hot
2020-04-24 07:00:00,2020,4,24,7,0,39.8,223,763,984,7,449,399,0,847,28.78,4.39,292.389629,4.056152546,270                ,0.8607723577235772,0.888641425389755,Hot
2020-04-24 08:00:00,2020,4,24,8,0,40.2,219,745,924,7,409,434,0,820,27.43,18.79,277.0474585,18.66119044,270                ,0.8874458874458875,1.061124694376528,Hot
2020-04-24 09:00:00,2020,4,24,9,0,39.8,206,705,795,6,362,387,0,685,27.67,33.4,276.5003678,33.22862917,270                ,0.8616352201257862,1.069060773480663,Hot
2020-04-24 10:00:00,2020,4,24,10,0,38.8,182,635,607,7,269,395,0,534,29.5,47.99,277.4203753,47.75019639,270                ,0.8797364085667215,1.4684014869888475,Hot
2020-04-24 11:00:00,2020,4,24,11,0,37.3,143,516,381,7,163,395,0,345,33.03,62.54,278.9593336,62.24369934,270                ,0.905511811023622,2.423312883435583,Hot
2020-04-24 12:00:00,2020,4,24,12,0,35.4,84,286,149,7,82,49,3,93,38.53,76.98,281.0123117,40.13188877,270                ,0.6241610738255033,0.5975609756097561,Hot
2020-04-24 13:00:00,2020,4,24,13,0,33.6,0,0,0,7,0,0,0,0,45.71,,283.6877999,,nan                ,,,Warm
2020-04-24 14:00:00,2020,4,24,14,0,32.4,0,0,0,7,0,0,0,0,52.19,,287.2724107,,nan                ,,,Warm
2020-04-24 15:00:00,2020,4,24,15,0,31.3,0,0,0,7,0,0,0,0,58.37,,292.3439306,,nan                ,,,Warm
2020-04-24 16:00:00,2020,4,24,16,0,30.4,0,0,0,7,0,0,0,0,63.16,,300.0932557,,nan                ,,,Warm
2020-04-24 17:00:00,2020,4,24,17,0,29.8,0,0,0,6,0,0,0,0,66.64,,313.0903184,,nan                ,,,Warm
2020-04-24 18:00:00,2020,4,24,18,0,29.2,0,0,0,6,0,0,0,0,70.34,,336.1185638,,nan                ,,,Warm
2020-04-24 19:00:00,2020,4,24,19,0,28.8,0,0,0,6,0,0,0,0,73.59,,9.694796706,,nan                ,,,Warm
2020-04-24 20:00:00,2020,4,24,20,0,28.4,0,0,0,6,0,0,0,0,77.06,,38.24780682,,nan                ,,,Warm
2020-04-24 21:00:00,2020,4,24,21,0,28.2,0,0,0,6,0,0,0,0,79.82,,54.9640664,,nan                ,,,Warm
2020-04-24 22:00:00,2020,4,24,22,0,28.0,0,0,0,6,0,0,0,0,82.3,,64.56848653,,nan                ,,,Warm
2020-04-24 23:00:00,2020,4,24,23,0,27.9,0,0,0,6,0,0,0,0,83.81,,70.60052877,,nan                ,,,Warm
2020-04-25 00:00:00,2020,4,25,0,0,27.8,0,0,0,6,0,0,0,0,84.99,,74.72416362,,nan                ,,,Warm
2020-04-25 01:00:00,2020,4,25,1,0,28.6,48,98,59,7,39,21,3,41,80.64,83.27,77.72486341,17.96045983,90                ,0.6949152542372882,0.5384615384615384,Warm
2020-04-25 02:00:00,2020,4,25,2,0,30.0,126,418,276,6,145,140,0,195,71.73,68.91,79.98901946,68.61427894,90                ,0.7065217391304348,0.9655172413793104,Warm
2020-04-25 03:00:00,2020,4,25,3,0,31.7,161,606,514,6,244,299,0,418,61.61,54.41,81.68711258,54.12269462,90                ,0.8132295719844358,1.2254098360655739,Warm
2020-04-25 04:00:00,2020,4,25,4,0,33.6,180,708,724,7,331,378,0,621,51.73,39.85,82.7984274,39.62181006,90                ,0.8577348066298343,1.1419939577039275,Warm
